"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"ENSG00000143158",109.453860049733,-0.151081689100342,0.189858740128473,0.415639842030823,0.563651213406028,"MPC2"
"ENSG00000046889",7.74387655743929,0.364739838922582,0.588091560985761,0.415692431463382,0.563651213406028,"PREX2"
"ENSG00000151135",557.767593728012,0.0850927730821477,0.105170797243391,0.415672474496456,0.563651213406028,"TMEM263"
"ENSG00000165669",118.152679675464,-0.133521732728052,0.167241004611146,0.415817890052212,0.563784607814848,"FAM204A"
"ENSG00000146005",1.48676244025481,0.345803800164064,0.81287774381301,0.41595107289749,0.563913965449874,"PSD2"
"ENSG00000217930",4.16428781723521,-0.361604011256199,0.587702982596346,0.415967470455532,0.563913965449874,"PAM16"
"ENSG00000227959",4.4848047208194,-0.369932343403757,0.617084549522354,0.41636734047354,0.564419303380559,NA
"ENSG00000225402",2.21964889144119,0.362280113262817,0.778190354228962,0.416406891340052,0.564436165818644,NA
"ENSG00000100605",216.812273269291,0.104776339722341,0.131713808831457,0.416599724663398,0.564624026285222,"ITPK1"
"ENSG00000178188",188.97644488434,-0.123181697026928,0.154377762483959,0.416589104296762,0.564624026285222,"SH2B1"
"ENSG00000276248",12.31295791052,0.294774811559969,0.408241299256034,0.416738587097373,0.564775461839618,NA
"ENSG00000015568",3.28145017715293,0.378480516809362,0.697786025477048,0.416849271843802,0.56485192596434,"RGPD5"
"ENSG00000166377",114.60959728885,-0.122816003367485,0.153762223108421,0.416839353796988,0.56485192596434,"ATP9B"
"ENSG00000287584",5.016329971693,0.372169610166271,0.705149252495741,0.41692510269785,0.564917911686726,NA
"ENSG00000196588",290.993325824895,0.0737501688560967,0.0913116039506709,0.416968709193787,0.564940228862778,"MRTFA"
"ENSG00000173110",4.42929261526018,0.372054080320605,0.668062239433289,0.4170197640572,0.564972634079967,"HSPA6"
"ENSG00000261105",39.0718804839042,-0.35454330402443,0.782770735493983,0.417369013904103,0.565408999249709,"LMO7-AS1"
"ENSG00000213366",31.8157495226751,-0.238923488410025,0.317743419921706,0.417758362054298,0.565899625194121,"GSTM2"
"ENSG00000159164",180.989520649705,0.201352010566238,0.259644584889662,0.417834959184904,0.565930902027619,"SV2A"
"ENSG00000201229",3.41287366536489,-0.372918966016614,0.689612170971039,0.417836269726328,0.565930902027619,"SNORA63D"
"ENSG00000124313",165.320202007659,-0.114898836729186,0.143972462524847,0.417863001391448,0.565930902027619,"IQSEC2"
"ENSG00000226251",1.83381760647802,0.359841010955414,0.754756633993648,0.418015374006562,0.566100440476329,"LINC02608"
"ENSG00000158109",256.928931810966,-0.083936395748444,0.104548765141663,0.418235593841964,0.566361833497843,"TPRG1L"
"ENSG00000154917",25.7811447718795,-0.248943412657305,0.330863174844397,0.418302614122214,0.566378910211392,"RAB6B"
"ENSG00000248697",2.71709798057026,0.367653012339986,0.768597707708027,0.41828915586072,0.566378910211392,"TOX4P1"
"ENSG00000306026",8.70591446746297,-0.274067404009508,0.375768180925269,0.418705581183455,0.566887656542782,NA
"ENSG00000143819",221.004536773538,-0.180350657410457,0.233029031622694,0.418866496970377,0.567068643544432,"EPHX1"
"ENSG00000236184",1.20963190644412,0.296475332107737,0.852338856605931,0.419034377851185,0.567259035859537,NA
"ENSG00000116183",67.1644871698594,-0.344076602740852,0.526572725994774,0.419133164583682,0.567282105933407,"PAPPA2"
"ENSG00000196652",119.843714346503,0.12545392330522,0.157271975744295,0.41913300147085,0.567282105933407,"ZKSCAN5"
"ENSG00000136908",81.2793388520817,-0.130440440812201,0.164509436125413,0.419123377364141,0.567282105933407,"DPM2"
"ENSG00000146221",1.02090691748917,0.256418061483721,0.881028037491182,0.419199920765697,0.567335575012744,"TCTE1"
"ENSG00000125571",1.42170593266813,0.306496289605235,0.843196939165863,0.419384681885299,0.567548093051233,"IL37"
"ENSG00000246214",1.08504475345455,0.300139285694096,0.826433877259774,0.419411470848418,0.567548093051233,"RETREG1-AS1"
"ENSG00000290830",1.10701655214535,-0.370430665715337,0.827197069784997,0.419629938368478,0.567806817034535,NA
"ENSG00000204920",29.6309351652456,0.2236224232926,0.292742858067688,0.419865989724913,0.568089298764085,"ZNF155"
"ENSG00000273243",2.38080823935096,0.375383026951897,0.702182631164006,0.41995035634257,0.568166523829995,NA
"ENSG00000249700",6.33174573477469,0.335273409774308,0.495617614092397,0.419982531381119,0.568173131511049,"SRD5A3-AS1"
"ENSG00000181656",29.0883742100053,0.374488061462414,0.647738284735899,0.420042348023397,0.568217130831651,"GPR88"
"ENSG00000112290",72.9931641153581,-0.161884528663111,0.206955308611355,0.420194239101567,0.568385671097104,"WASF1"
"ENSG00000162687",31.8549874366958,0.260205601278478,0.352227593538668,0.420243355155036,0.568415177428059,"KCNT2"
"ENSG00000167723",7.65076048680467,0.340343661298738,0.514797230142866,0.420336346689503,0.568504021420696,"TRPV3"
"ENSG00000168890",56.7980926372778,0.199655237876879,0.259755550862293,0.420531951169625,0.568731628647552,"TMEM150A"
"ENSG00000251739",1.09006671818278,-0.274392392921916,0.838962780155351,0.420565552943087,0.568740126451583,"RNU6-1053P"
"ENSG00000251287",1.42919060170038,-0.333781661419517,0.843372341847396,0.420862503830397,0.569030813563127,"ALG1L2"
"ENSG00000279568",2.5881873769784,0.340441184411206,0.804098601611417,0.420845255311097,0.569030813563127,NA
"ENSG00000124212",254.109335161768,0.297225848222864,0.4171224858378,0.420831501928994,0.569030813563127,"PTGIS"
"ENSG00000250251",2.84124496258539,-0.37546078118503,0.671230941936033,0.420982057672942,0.569155494427754,"PKD1P6"
"ENSG00000134762",37.936240889211,0.313079434809382,0.450356119881861,0.421088746219469,0.56926276672358,"DSC3"
"ENSG00000178732",1.05769650063805,0.338177233463549,0.813978080287022,0.421344777197634,0.569571905491692,"GP5"
"ENSG00000133055",7.59291630702809,0.349966664172373,0.548967251708845,0.421511497829511,0.569723292430863,"MYBPH"
"ENSG00000130958",16.9636723289561,0.275988293989871,0.378017940197157,0.421510493414859,0.569723292430863,"SLC35D2"
"ENSG00000172771",1.57607671934069,0.316502360433955,0.822239638641061,0.421682180161655,0.569780497730221,"EFCAB12"
"ENSG00000214894",1.00946847259432,0.240851286309495,0.878905532320432,0.421657528186358,0.569780497730221,"LINC00243"
"ENSG00000165312",58.470996745408,0.16740454059455,0.215515543678452,0.42169066280932,0.569780497730221,"OTUD1"
"ENSG00000111229",211.749835513521,-0.130303571517792,0.161290452304372,0.421649837383925,0.569780497730221,"ARPC3"
"ENSG00000133195",79.5855013401771,-0.216507018832914,0.28505758062639,0.4216284008824,0.569780497730221,"SLC39A11"
"ENSG00000185100",15.3853270446345,-0.26278658190205,0.360110833816685,0.421751550238749,0.569825785217763,"ADSS1"
"ENSG00000217624",3.431797460144,0.368851258364218,0.629659345529754,0.421783297445454,0.569831698216542,NA
"ENSG00000113851",64.824182419003,0.167961219909029,0.214770782789461,0.421911606934667,0.569857303062995,"CRBN"
"ENSG00000307669",3.83992550452757,0.370504225394358,0.655017849854711,0.421871751462506,0.569857303062995,NA
"ENSG00000230793",1.7602947480915,-0.368989789197555,0.711216524083831,0.421911737807436,0.569857303062995,"SMARCE1P5"
"ENSG00000167578",7.29388681569352,0.346495930585161,0.530673888666674,0.421870502579072,0.569857303062995,"RAB4B"
"ENSG00000166105",14.396162041787,-0.295488985057708,0.415312753158864,0.422067564658754,0.570030790050639,"GLB1L3"
"ENSG00000107362",47.7311539189269,0.212167692704841,0.279909114405845,0.422135724776172,0.570085862358273,"ABHD17B"
"ENSG00000162194",17.8154518236645,-0.269104629308159,0.369176442048012,0.422213162953213,0.570153456542968,"LBHD1"
"ENSG00000175084",3.05592559407526,-0.364218465607716,0.681007202837096,0.422261750652234,0.570175924112845,"DES"
"ENSG00000173145",80.4503102798234,0.166159648524925,0.213736775663939,0.422284575334837,0.570175924112845,"NOC3L"
"ENSG00000141376",112.273091659345,0.15986009864976,0.203910810862574,0.422620612226561,0.570592641111853,"BCAS3"
"ENSG00000133818",169.640115227467,0.172559163960423,0.221944126428469,0.422687889857146,0.570646467734642,"RRAS2"
"ENSG00000289901",1.28135156619991,0.324807844107515,0.823556564483184,0.422764286303807,0.570712597364736,NA
"ENSG00000140612",373.750170496737,-0.087573650509478,0.111264072633048,0.422795226256755,0.570717358194864,"SEC11A"
"ENSG00000278730",149.402391043035,0.118302391868027,0.149330228553233,0.42288565062328,0.570802409253506,NA
"ENSG00000172939",384.059839742998,0.0716410604256366,0.0893271992635057,0.422977094681364,0.570851817332512,"OXSR1"
"ENSG00000083454",2.68162316957851,0.349701157986899,0.769219318964106,0.422973069094991,0.570851817332512,"P2RX5"
"ENSG00000213626",1290.0700379871,-0.10632887959686,0.134078417293557,0.423205648529445,0.571123251230603,"LBH"
"ENSG00000110852",6.704605006561,0.373218886263991,0.660506750027151,0.423380339223617,0.571284936308023,"CLEC2B"
"ENSG00000228253",572.475531676475,0.102648210492854,0.129234505690745,0.423365527830329,0.571284936308023,"MT-ATP8"
"ENSG00000236827",2.04073864898712,0.355442385473183,0.784866486255656,0.423438759641826,0.571289711423963,NA
"ENSG00000197599",3.11022665488467,0.36373675548818,0.743750082294798,0.423425016495974,0.571289711423963,"CCDC154"
"ENSG00000308068",4.47804707239484,-0.362056466998016,0.638302050193968,0.423545196958471,0.571396284051219,NA
"ENSG00000099817",290.885685861947,-0.129800516572137,0.16534824080565,0.423626137808456,0.571468448327237,"POLR2E"
"ENSG00000240291",2.07004645099149,-0.351636247631196,0.781033567230861,0.423683398874353,0.571508661472408,NA
"ENSG00000286874",2.2034191460179,-0.354041218297071,0.755878203567445,0.423890546607939,0.571751039185661,NA
"ENSG00000296615",1.11961124262767,-0.296307611311991,0.864052178649978,0.424257799590823,0.572209324286171,NA
"ENSG00000233875",1.43888628697686,0.356773967558571,0.779989239857866,0.42430311619336,0.572233372807512,NA
"ENSG00000228271",1.43268920595129,0.341072012077848,0.80463345435325,0.424417579770604,0.57235066674726,"LINC02048"
"ENSG00000254373",2.05581060554381,-0.358585093814952,0.768244354237684,0.424463929866522,0.572376096631331,NA
"ENSG00000296900",4.12262621300951,-0.363241352921891,0.693607489961957,0.424601599336337,0.572524656514456,NA
"ENSG00000229132",13.4461186900292,0.296390153143205,0.42310582094071,0.424660496152988,0.572566988498741,"EIF4A1P10"
"ENSG00000124172",361.885652730833,-0.118622954889333,0.152538281807966,0.42482795281097,0.572755676050484,"ATP5F1E"
"ENSG00000226754",4.30084328838785,-0.359836886517988,0.595120323121245,0.42490456405147,0.572821868742314,"MAGOH-DT"
"ENSG00000273361",1.41657464628802,-0.362326810641168,0.798112492140119,0.424968382537548,0.572870807824994,NA
"ENSG00000272518",3.55038148145427,0.369839623670435,0.677966762371848,0.425057241619743,0.572953493899736,NA
"ENSG00000124486",1369.74580033199,0.0845566016782437,0.103370650616487,0.42512769436276,0.573011360153975,"USP9X"
"ENSG00000130821",230.598553525963,0.137434679748234,0.175731987285129,0.425466907326537,0.573394325714085,"SLC6A8"
"ENSG00000100813",1088.96410576476,0.0722505182721433,0.0907282148918093,0.425466473777537,0.573394325714085,"ACIN1"
"ENSG00000234851",18.8950050461804,0.238678217794933,0.320336910029456,0.425664170068758,0.573585913052522,"RPL23AP42"
"ENSG00000291153",17.6350674372643,-0.280959040793427,0.392091888022655,0.425663687956697,0.573585913052522,"STAG3L4"
"ENSG00000177685",11.3685702831261,-0.321340537135566,0.480402070414727,0.425759203955012,0.573676840796027,"CRACR2B"
"ENSG00000144485",16.1300891603895,0.277526286298896,0.391975401945693,0.425830427614694,0.573695948072882,"HES6"
"ENSG00000270959",22.3802525959053,0.227073548382082,0.302654147032539,0.425912185766106,0.573695948072882,"LPP-AS2"
"ENSG00000293476",8.11438386300992,-0.351959966352281,0.580190135593364,0.425938722770668,0.573695948072882,NA
"ENSG00000146828",77.1566982535363,-0.174114843056808,0.227392489179422,0.425915544148201,0.573695948072882,"SLC12A9"
"ENSG00000166313",211.048732364151,0.114167235228079,0.14614185556535,0.425933904082563,0.573695948072882,"APBB1"
"ENSG00000196110",54.5369234821225,-0.190613876747312,0.251000980084798,0.425907854014749,0.573695948072882,"ZNF699"
"ENSG00000001036",432.385137322296,0.0855054367202498,0.107303188822639,0.425990100654671,0.573728031150834,"FUCA2"
"ENSG00000138463",109.219375901878,0.169700447963052,0.219832836630411,0.426100015336217,0.573764712456161,"SLC49A4"
"ENSG00000103512",381.439558445786,0.111532800110926,0.142309665142222,0.426075480967335,0.573764712456161,"NOMO1"
"ENSG00000167077",8.34011974239422,0.352441896154377,0.565858990548159,0.426065903401612,0.573764712456161,"MEI1"
"ENSG00000136830",1681.92648758916,0.123940951512233,0.157669538180182,0.42613878723213,0.573779809299296,"NIBAN2"
"ENSG00000310412",2.61331989038407,0.338564705982833,0.791441172319026,0.426247938724933,0.573889661534914,NA
"ENSG00000197498",83.2905860106983,0.145037049931076,0.185920670416477,0.426292379810045,0.573912380707793,"RPF2"
"ENSG00000286760",3.4503372225585,0.36214236755697,0.64403729586982,0.426487583334961,0.574138053504723,"LOC100289495"
"ENSG00000112599",3.01449761152688,0.371804899129532,0.709231636446337,0.426549118734611,0.574183764576223,"GUCA1B"
"ENSG00000167693",245.861977844172,0.159502595832275,0.205047511595955,0.426759231177977,0.574429458453114,"NXN"
"ENSG00000294714",1.99487450741641,0.35983599852069,0.74524211743765,0.427031401357211,0.574758646551317,NA
"ENSG00000138686",85.7314536398549,-0.160606198105103,0.209126633187947,0.427201762235075,0.574950771735214,"BBS7"
"ENSG00000130720",7.44772564297549,-0.277040692637422,0.855345069668092,0.427277670911117,0.574978594189034,"FIBCD1"
"ENSG00000279416",1.08502809490168,0.322024138154267,0.831826617473007,0.427271390761717,0.574978594189034,NA
"ENSG00000011258",75.9385783771538,0.166127890276226,0.215529643651445,0.427321045180938,0.574999795735648,"MBTD1"
"ENSG00000260011",0.963969631237024,0.366152085768605,0.942730824891514,0.427439641525188,0.575122206224578,NA
"ENSG00000182919",38.4977158763704,0.196895502784247,0.258757836657512,0.427617797746608,0.575271372891181,"C11orf54"
"ENSG00000172663",38.2964914615149,-0.201517257102339,0.268436116277002,0.427633400589073,0.575271372891181,"TMEM134"
"ENSG00000108961",22.4695750748058,-0.25603369247845,0.351808205000031,0.427621531022312,0.575271372891181,"RANGRF"
"ENSG00000305299",3.36037440092226,-0.369238972053611,0.680855437538966,0.427747413386024,0.575387568603969,NA
"ENSG00000213213",4.64630588609954,-0.367432385084335,0.685699714753858,0.42819178648467,0.575910898819326,"CCDC183"
"ENSG00000160321",6.0025759035093,-0.36417581474758,0.687996935270384,0.42818244314486,0.575910898819326,"ZNF208"
"ENSG00000077063",33.8850752028222,0.29982804073861,0.430660989728028,0.428511822130029,0.576304110137278,"CTTNBP2"
"ENSG00000232487",1.4248632754155,-0.342188090586195,0.777314491442772,0.428611753126595,0.576401271774599,NA
"ENSG00000228097",1.97930975260429,0.365211375107131,0.726807528500193,0.428652368709582,0.576418658065159,"MTATP6P11"
"ENSG00000149201",1.78869720405986,-0.359092837735836,0.739831030666455,0.428703799533798,0.576450584673134,"CCDC81"
"ENSG00000119866",3.74987553071262,-0.361386817732188,0.738952301162579,0.428884372955364,0.576656145734805,"BCL11A"
"ENSG00000153767",48.7357114534311,-0.182109644057055,0.239185152902537,0.428935980501829,0.576688290479016,"GTF2E1"
"ENSG00000259153",1.46787719983556,-0.32449090909304,0.816682623623421,0.428967205360785,0.576693029084733,"MAP3K9-DT"
"ENSG00000214021",74.1090032006225,0.157348225171101,0.204519173884135,0.429010136654326,0.576713503906916,"TTLL3"
"ENSG00000186314",24.7427725017878,-0.251289181424021,0.3445202113512,0.429042877164037,0.576720277613512,"PRELID2"
"ENSG00000222112",1.45919311260377,-0.348499533720446,0.773228133954666,0.429196963210548,0.576852910076203,"RN7SKP16"
"ENSG00000249693",1.65517475256478,-0.318434697318333,0.831169518309996,0.429192178720852,0.576852910076203,"SPMAP2L"
"ENSG00000257607",1.1949690637091,0.326628918452774,0.818026890811347,0.429238577767512,0.576871599673477,NA
"ENSG00000176209",53.4436258252057,-0.149504941496585,0.193315760828185,0.42942894740121,0.577090192095649,"SMIM19"
"ENSG00000295587",0.956916791339461,0.322850182328166,0.83367006617441,0.429546803867122,0.577182880258044,NA
"ENSG00000111725",96.2891760675443,-0.15798869285595,0.207341658936311,0.429557899796482,0.577182880258044,"PRKAB1"
"ENSG00000176692",231.323318306255,0.129594040271358,0.166682486387497,0.429581090811201,0.577182880258044,"FOXC2"
"ENSG00000185721",129.594648448412,0.12539246126144,0.161597857334824,0.429826407103219,0.577475217442044,"DRG1"
"ENSG00000283959",6.68447909341528,0.346293385372972,0.547936681952619,0.429914503557165,0.57755630441741,"LOC101927245"
"ENSG00000310307",0.982284530223874,-0.337816141780534,0.822579711339028,0.429974047000429,0.577599024680729,NA
"ENSG00000257443",2.9113756524587,0.367873374329257,0.679680863462892,0.430116708530346,0.577753387631026,"LRIG3-DT"
"ENSG00000164587",586.267872519089,-0.0853574307757952,0.109524264365549,0.430238375585626,0.577768575918668,"RPS14"
"ENSG00000101901",92.2387220397427,0.150876714708618,0.19615834201092,0.430239023606662,0.577768575918668,"ALG13"
"ENSG00000254966",2.41550457988729,-0.361906832146992,0.72199484124706,0.430185792765316,0.577768575918668,NA
"ENSG00000159079",13.5027339344758,-0.276407235776654,0.389888674186992,0.430173994136057,0.577768575918668,"CFAP298"
"ENSG00000272344",2.19442490436497,0.359353996825265,0.742188796136407,0.430479598056096,0.57805435706462,"SNORD114-21"
"ENSG00000167617",75.3265648726108,0.191859503268094,0.253955648693971,0.430570322743143,0.578138893852919,"CDC42EP5"
"ENSG00000270933",7.52253382138857,-0.304191997087149,0.449429621056084,0.430903298402827,0.578548675960819,NA
"ENSG00000106991",1750.53841747895,-0.109667736195273,0.142188890959667,0.430983667476489,0.578619266988651,"ENG"
"ENSG00000133731",69.591109188067,0.199163676218007,0.264804916522987,0.431516317574176,0.579297021896877,"IMPA1"
"ENSG00000134668",91.6911799665429,-0.20146378162275,0.269740847192646,0.431623809215999,0.579366607612372,"SPOCD1"
"ENSG00000256525",27.6485751186832,0.195141535433834,0.258596217213805,0.431596403931735,0.579366607612372,"POLG2"
"ENSG00000242759",4.57914575167739,-0.362556713161811,0.660945163935949,0.431692225392494,0.579421084420497,NA
"ENSG00000293507",6.56938190372354,-0.338584565766804,0.547767166984859,0.431735280414041,0.579441516435012,"FBXL9P"
"ENSG00000146352",4.9463365739267,-0.364756732183322,0.647631758783807,0.431859677231442,0.579571109410262,"CLVS2"
"ENSG00000221886",19.4905428124036,-0.289540548117266,0.415619830227174,0.432103336076125,0.579823355060834,"FAM200C"
"ENSG00000188234",4.18604105477431,-0.355518750496825,0.606076079784938,0.432092664031889,0.579823355060834,"AGAP4"
"ENSG00000232953",0.965821020470498,0.285795741044479,0.858088971588474,0.432144376152833,0.579841052276736,NA
"ENSG00000178974",121.046482630386,-0.126551176435577,0.164302833592247,0.432438546036916,0.580198368882036,"FBXO34"
"ENSG00000136603",220.484315303198,0.1126064849299,0.145045918038759,0.4325007340904,0.580244411846117,"SKIL"
"ENSG00000166825",643.630054045553,0.34056761234344,0.533780260127418,0.432538483477065,0.580257663993107,"ANPEP"
"ENSG00000237248",1.74205288653352,-0.353229431905326,0.766863826245908,0.432577039216039,0.580271996097855,"LINC00987"
"ENSG00000281183",23.5712556290698,0.253812902945436,0.349416164339752,0.432662227189218,0.580317433820899,"NPTN-IT1"
"ENSG00000262136",4.11034806814288,0.36120001886041,0.62381525997829,0.43266666063538,0.580317433820899,"NQO1-DT"
"ENSG00000177854",20.5724323028842,-0.242939059583421,0.334877862021954,0.432816235281562,0.580480654662554,"TMEM187"
"ENSG00000142694",142.18753182433,0.131162932937258,0.170099044276815,0.432902783501038,0.580517546602831,"EVA1B"
"ENSG00000271978",3.52876220799394,0.353590721903699,0.602516354147374,0.432955278644611,0.580517546602831,NA
"ENSG00000279294",1.73486275414031,0.359626228028249,0.732452473527701,0.432908874778416,0.580517546602831,NA
"ENSG00000162078",5.65168170531674,0.3537386450291,0.597508009840239,0.432930784177874,0.580517546602831,"ZG16B"
"ENSG00000103507",145.139955289549,-0.110299408648546,0.142411607878756,0.433040736369326,0.5805947379233,"BCKDK"
"ENSG00000260077",7.56777041942567,-0.33060833474406,0.515806730973693,0.433101354735971,0.580638618342982,NA
"ENSG00000157343",1.6970336296759,-0.332935522662237,0.815297433219514,0.433318776078066,0.580817898478577,"ARMC12"
"ENSG00000279968",1.24377527374934,0.341709818211665,0.797524849810123,0.43326841185495,0.580817898478577,"CCDC28A-AS1"
"ENSG00000235834",1.01995882787928,-0.326231787669353,0.877769828402237,0.433296364092987,0.580817898478577,"LOC101928389"
"ENSG00000085491",211.136603645382,0.107526595269779,0.138661359207854,0.433389480376616,0.580874271565817,"SLC25A24"
"ENSG00000159423",27.2433967344929,0.215008289955686,0.291001114495574,0.433451545319414,0.580874271565817,"ALDH4A1"
"ENSG00000164933",9.8272547757148,0.30880202161175,0.454922293471078,0.433459157880728,0.580874271565817,"SLC25A32"
"ENSG00000165392",99.976038718229,0.125158129282973,0.163512914043884,0.433472437823456,0.580874271565817,"WRN"
"ENSG00000085274",50.8746900020656,-0.160615725092734,0.210549752839577,0.433804403210796,0.581281706278276,"MYNN"
"ENSG00000290706",2.05607912601397,0.36561445267791,0.679978616177192,0.434034973478338,0.581553231615749,"FAM238C"
"ENSG00000176410",60.4067455968532,-0.182098201468039,0.243220709165714,0.434250406106808,0.581754426488296,"DNAJC30"
"ENSG00000085788",153.09647193239,-0.119611068119943,0.155985935049685,0.434262291622008,0.581754426488296,"DDHD2"
"ENSG00000260792",2.17621593044275,0.354047676018392,0.754892876420863,0.43426896306521,0.581754426488296,"LINC02280"
"ENSG00000146205",5.42536877673901,-0.337621996159808,0.542556556077427,0.434584757691561,0.582140012249428,"ANO7"
"ENSG00000185475",104.992111061063,-0.139861483184329,0.183267718893613,0.434640280681874,0.582176928747085,"TMEM179B"
"ENSG00000273096",1.44085455684225,0.339067960985315,0.78869712744255,0.434745974982796,0.582281037903167,NA
"ENSG00000274425",12.0348774893226,-0.29430103443887,0.431489330882664,0.434805559366726,0.582323379894235,NA
"ENSG00000108861",372.797650100617,0.119787195497978,0.155198232910154,0.435011053790244,0.582561117255827,"DUSP3"
"ENSG00000235453",6.5800705059275,0.319734357488557,0.487841974780321,0.435226506957627,0.582812159796156,"SMIM27"
"ENSG00000143303",41.589317647454,0.169621945517363,0.226098622844696,0.435388321316412,0.582984724421708,"METTL25B"
"ENSG00000089847",16.0392323703348,-0.268256319046327,0.37988517769758,0.435411378069702,0.582984724421708,"ANKRD24"
"ENSG00000304807",1.11747303466653,-0.3300885013541,0.846679943030376,0.435462373246956,0.583015507950377,NA
"ENSG00000290094",1.54266998728082,0.280593913555927,0.856444720974515,0.435825386784758,0.583464004081531,NA
"ENSG00000204099",0.958292214440528,-0.338515459528101,0.883391248299657,0.435924396155579,0.58355902800688,"NEU4"
"ENSG00000188343",37.8919629349342,0.200018590989809,0.268960569638792,0.436438813260529,0.584210097940651,"CIBAR1"
"ENSG00000126456",88.0537416177108,-0.142939136150091,0.188464298371349,0.436700860402152,0.584523287431683,"IRF3"
"ENSG00000272582",1.6130599415527,0.299539220517429,0.829718297234223,0.436787388408387,0.584601519721904,NA
"ENSG00000298646",2.2175852155634,-0.334026465075969,0.791177258193359,0.436901517092913,0.584716680660669,NA
"ENSG00000289196",1.73422776575053,0.344515643348152,0.77833359079091,0.437186867509816,0.585045302327482,NA
"ENSG00000132481",168.487323963211,-0.127711920118647,0.167141166864917,0.437203266900954,0.585045302327482,"TRIM47"
"ENSG00000256293",16.1367124226393,0.265113940537977,0.378865840950277,0.437309166964972,0.585149402085208,NA
"ENSG00000173714",1.57733243345713,-0.346683222908276,0.772650779837003,0.437349821225358,0.585166190751332,"WFIKKN2"
"ENSG00000088356",37.3775037134304,-0.178898801055823,0.239371236500648,0.437432132530558,0.585238710054219,"PDRG1"
"ENSG00000277791",97.8900936479066,-0.108409576251882,0.141329747834923,0.437554939208021,0.585365395153052,"PSMB3"
"ENSG00000243989",3.05538531112266,-0.36026672745303,0.679014396450087,0.4376564740593,0.585463608137284,"ACY1"
"ENSG00000144909",118.431740275834,0.149229286245241,0.196444314242649,0.437829759770448,0.585657785187674,"OSBPL11"
"ENSG00000234219",3.18258880847609,0.361671158657014,0.664977345834611,0.438013163040017,0.58576031391715,NA
"ENSG00000235500",2.08667470192004,0.329677286583201,0.784488090672482,0.438010109796024,0.58576031391715,NA
"ENSG00000242747",2.57393126240756,-0.356336922328377,0.660785026475608,0.437963540735873,0.58576031391715,"RPL21P14"
"ENSG00000269054",1.33876859808813,0.317295786722474,0.816550121060168,0.438018952258139,0.58576031391715,NA
"ENSG00000230849",6.00257603091727,-0.339731978896962,0.557046741212363,0.438227553358511,0.585963997005192,NA
"ENSG00000241529",2.43803503724411,0.348620217105728,0.760719869453248,0.438204877739424,0.585963997005192,NA
"ENSG00000307322",3.25313927898608,0.358776712646338,0.664739991070803,0.438397575691141,0.58615369136946,NA
"ENSG00000304783",2.16333047443543,-0.348253749930603,0.760825230717423,0.438473864948914,0.586218044847896,NA
"ENSG00000244701",4.14981943304614,-0.359195631692431,0.663567700498364,0.438524440660401,0.586248014519289,NA
"ENSG00000267280",2.63898374580033,-0.347089129207235,0.710432505109343,0.438684967695062,0.586424960989052,"LOC101927855"
"ENSG00000254859",10.5605907076392,0.355238143450748,0.685972681820073,0.438731379478066,0.586449347631066,NA
"ENSG00000162881",2.6572028955664,-0.356058391124062,0.72752432191579,0.438815941172538,0.586524722603432,"OXER1"
"ENSG00000236360",10.663990027485,-0.302477554081231,0.455305950321209,0.438872763401508,0.586563013497849,NA
"ENSG00000289979",1.98842734178887,0.331508928300972,0.794226807964534,0.438916942027096,0.586584402109521,NA
"ENSG00000136881",1.51139251148825,-0.316930544923503,0.796308899634114,0.439203027849248,0.586893293381627,"BAAT"
"ENSG00000118162",19.7508782165036,0.251882600288774,0.355906845584916,0.439204453186308,0.586893293381627,"KPTN"
"ENSG00000188010",1.61148157825482,-0.336001671652956,0.814035576006376,0.439266980781067,0.586901506410027,"MORN2"
"ENSG00000249119",1.13159756308966,0.30863069452049,0.82848728335067,0.439239308287987,0.586901506410027,"MTND6P4"
"ENSG00000276012",3.55057961509111,-0.356665010833562,0.70912877675027,0.43941630157289,0.58706333712674,NA
"ENSG00000299022",2.24870503299412,-0.346466087626816,0.744483681617448,0.439676597823032,0.587373401570694,NA
"ENSG00000245614",1.90224431056328,0.337439833734624,0.771079886544998,0.439921605249766,0.587663002867814,"DDX11-AS1"
"ENSG00000165526",75.7008009277942,0.125131139417902,0.165394587486537,0.439962683535517,0.587680168646601,"RPUSD4"
"ENSG00000306252",0.947270768742132,-0.310043877523621,0.844655228887626,0.440020828470657,0.587720127537731,NA
"ENSG00000294498",1.13535659704497,-0.24682287836205,0.822370581097745,0.440049158918021,0.58772026170864,NA
"ENSG00000066422",154.456640684093,0.0992534153064892,0.129623745440287,0.440290599253924,0.587864027259423,"ZBTB11"
"ENSG00000174028",15.1500337249022,0.237724252916459,0.332178832963487,0.440278218876203,0.587864027259423,NA
"ENSG00000274598",5.39388614007831,0.345697022701265,0.57343247897563,0.440267900741457,0.587864027259423,NA
"ENSG00000260369",3.41830097274225,0.351808466743641,0.690328493404321,0.440218834757247,0.587864027259423,NA
"ENSG00000141258",135.786654044966,0.105534879297806,0.137154075228158,0.44029798631328,0.587864027259423,"SGSM2"
"ENSG00000118507",14.0721671898282,-0.264831575960085,0.378549237816849,0.44035102609459,0.587897140712022,"AKAP7"
"ENSG00000236535",2.13994138854407,0.336418588596643,0.78556936891112,0.44066455770384,0.588264021245381,NA
