"ensembl_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"ENSG00000184575",1061.14172181396,1.50806894244163,0.173347269496514,2.59594132959693e-19,6.68121128485977e-17,"XPOT"
"ENSG00000152931",46.4489341182028,-2.72633665095503,0.316682491103098,3.72952444326973e-19,9.4167725504789e-17,"PART1"
"ENSG00000126603",188.799146970216,1.88506844966789,0.218082517357149,3.80695970257032e-19,9.4167725504789e-17,"GLIS2"
"ENSG00000196517",260.900361742539,2.11831485651751,0.246160528637233,5.7027000086241e-19,1.36986457807162e-16,"SLC6A9"
"ENSG00000092841",1331.28911628472,-1.14967964833057,0.133991810639767,1.01400726028704e-18,2.36583405830666e-16,"MYL6"
"ENSG00000139926",1100.77354534915,1.55763741875735,0.18220214316181,1.02428428368073e-18,2.36583405830666e-16,"FRMD6"
"ENSG00000105939",983.218962745906,-1.41141454695716,0.165686787112757,1.30246060536836e-18,2.97026965396409e-16,"ZC3HAV1"
"ENSG00000105559",509.857877535366,-1.40744858593698,0.166454257319047,2.05333464984707e-18,4.6241096314556e-16,"PLEKHA4"
"ENSG00000146678",88.4260151134697,3.55359936011475,0.422698572271633,2.12920389935504e-18,4.73577005565191e-16,"IGFBP1"
"ENSG00000136960",502.44655829779,-2.09492086105402,0.249188533431292,2.55319625638511e-18,5.54197394638966e-16,"ENPP2"
"ENSG00000110057",124.651746790627,-1.62825251055375,0.19380097163138,2.68801825329713e-18,5.76515914897632e-16,"UNC93B1"
"ENSG00000158270",387.807991632695,-1.88177788076883,0.225521018965817,4.3656453396516e-18,9.25311369872508e-16,"COLEC12"
"ENSG00000171621",390.733459171256,-1.5902852467045,0.191170114585703,5.94292266707245e-18,1.24497319499974e-15,"SPSB1"
"ENSG00000188313",424.553633931116,-1.71337510442899,0.207188016823583,8.73402378173183e-18,1.76800193765933e-15,"PLSCR1"
"ENSG00000105281",1261.02809533534,1.66969946690202,0.201235804838746,8.67527735521976e-18,1.76800193765933e-15,"SLC1A5"
"ENSG00000117122",172.918370498858,-1.7014662862419,0.20618953839435,9.31003448382029e-18,1.86366201400563e-15,"MFAP2"
"ENSG00000138160",183.94942854397,-2.76071840728332,0.336236617129367,1.14236824846581e-17,2.23705503960436e-15,"KIF11"
"ENSG00000130813",254.279277933031,-1.55480986571005,0.188794577082172,1.22425573797869e-17,2.37163348122839e-15,"SHFL"
"ENSG00000130592",402.132326815848,-1.92166800632438,0.236694409950374,2.70734023441732e-17,5.18887677268749e-15,"LSP1"
"ENSG00000173786",614.725617237681,-1.2629680067433,0.154789216158699,2.93257146205571e-17,5.50345911045789e-15,"CNP"
"ENSG00000144642",165.702295184969,-1.64271106833462,0.202199721199596,3.33807314743735e-17,6.07461877012438e-15,"RBMS3"
"ENSG00000138642",343.810361248267,-2.27568017166682,0.282970265702595,4.86951467532154e-17,8.68605706837553e-15,"HERC6"
"ENSG00000011465",6522.27231159976,-1.02903894641231,0.12696751319467,6.32112670580087e-17,1.11648449736969e-14,"DCN"
"ENSG00000168785",231.079993249631,1.52437698662108,0.191194820534465,1.26545014990639e-16,2.19214902891476e-14,"TSPAN5"
"ENSG00000122641",7107.49816970734,-2.01847044348318,0.254505562556215,1.34154149464435e-16,2.30182967309644e-14,"INHBA"
"ENSG00000146457",1894.25108263231,-1.07936494779087,0.135373783990322,1.61715244880631e-16,2.74854891676364e-14,"WTAP"
"ENSG00000177409",1097.90803205161,-1.7938708635818,0.228323262648572,2.43443939141407e-16,4.06100556256628e-14,"SAMD9L"
"ENSG00000188783",2283.29698471452,-1.34489137078322,0.170989204877049,2.92918354146562e-16,4.71180095384326e-14,"PRELP"
"ENSG00000230409",241.356926728422,1.33412215386043,0.169500919088324,2.92241422387159e-16,4.71180095384326e-14,NA
"ENSG00000067066",957.528458327655,-1.15549531295502,0.146841432583182,3.45208515517515e-16,5.4596651579373e-14,"SP100"
"ENSG00000112984",175.06763917361,-2.65122932315675,0.340853987721664,3.45471707373919e-16,5.4596651579373e-14,"KIF20A"
"ENSG00000162745",374.526465642735,-2.19446133604098,0.283737337032592,5.59589396362752e-16,8.61672014091567e-14,"OLFML2B"
"ENSG00000119917",1800.15500951735,-2.59004050088915,0.336775998608595,7.05161719744574e-16,1.07662657143375e-13,"IFIT3"
"ENSG00000183337",346.006716293911,1.21118612451865,0.15617900488328,8.72857546444982e-16,1.32146231569351e-13,"BCOR"
"ENSG00000166123",229.50902025803,1.8238516974763,0.235328699146041,9.12556441773976e-16,1.37005140458333e-13,"GPT2"
"ENSG00000013016",209.288276488514,1.31874678415643,0.170510653411055,1.05391668351951e-15,1.54368804636484e-13,"EHD3"
"ENSG00000176014",930.524910089331,-1.01569107928397,0.130881509022195,1.03989510030443e-15,1.54368804636484e-13,"TUBB6"
"ENSG00000128965",149.835173012337,2.52709452706766,0.330002087376945,1.15335205791395e-15,1.67570892543368e-13,"CHAC1"
"ENSG00000100196",336.485005691965,1.13465891153757,0.147040495230801,1.23826627852118e-15,1.75658309242815e-13,"KDELR3"
"ENSG00000122966",210.061250366471,-2.26531124425664,0.298900591757955,1.81793843174987e-15,2.51938298356966e-13,"CIT"
"ENSG00000067082",1686.92197830384,-1.39470707210342,0.18291346440203,1.94557321722689e-15,2.67568298332517e-13,"KLF6"
"ENSG00000183486",50.5766166285363,-3.37362015983799,0.45075595219556,2.98271964101137e-15,4.04035165807976e-13,"MX2"
"ENSG00000062598",311.67458885411,-1.04004047490172,0.136839763099495,3.45056833493052e-15,4.60484734237839e-13,"ELMO2"
"ENSG00000169679",111.632531259215,-2.6691658117605,0.35563788531486,3.6914370506845e-15,4.89006837537735e-13,"BUB1"
"ENSG00000164649",118.667928262522,1.77499279150349,0.234120539444835,3.84196959262473e-15,5.05233023216986e-13,"CDCA7L"
"ENSG00000169607",127.135616451644,-2.44095490644355,0.325592678291905,3.88621043695707e-15,5.07347588639265e-13,"CKAP2L"
"ENSG00000011028",2679.87228426025,-1.13054051414929,0.149863453938966,4.39786585602913e-15,5.70014037857703e-13,"MRC2"
"ENSG00000142945",116.396216789862,-2.91600762372851,0.393349065285365,5.82024028476612e-15,7.43669850853521e-13,"KIF2C"
"ENSG00000111371",894.126572822974,1.00541003068871,0.133453302957266,6.46077907415484e-15,8.1969997042235e-13,"SLC38A1"
"ENSG00000145386",116.420360984761,-2.86842500206598,0.384897967049287,7.69765183330084e-15,9.63061773810749e-13,"CCNA2"
"ENSG00000002586",2699.49618551829,-1.05131505777467,0.140348319122378,7.85577144438693e-15,9.76066057531551e-13,"CD99"
"ENSG00000123485",192.757075443345,-2.56586798974434,0.349785130569265,1.27512076258768e-14,1.56276024889658e-12,"HJURP"
"ENSG00000290525",35.4584369156241,-2.84202483584,0.389828156842608,1.30190709830512e-14,1.58480799209899e-12,"GBP1P1"
"ENSG00000169764",435.314063020067,-1.09992877913595,0.148384680863445,1.31528454514415e-14,1.59034673592732e-12,"UGP2"
"ENSG00000165138",198.548215053639,1.04597773248346,0.141302286046781,1.63783867892309e-14,1.96715344263189e-12,"ANKS6"
"ENSG00000203668",88.6664080044224,1.44850171844315,0.197619140515027,2.02370539336705e-14,2.39862344519084e-12,"CHML"
"ENSG00000092621",803.184069466784,1.7616891519226,0.241329538437855,2.06385489649684e-14,2.43022286374425e-12,"PHGDH"
"ENSG00000140534",52.3462167081733,-3.67034949218026,0.499332235381172,2.13500760418928e-14,2.49768162318663e-12,"TICRR"
"ENSG00000214900",69.7957541435562,-1.79987629013131,0.247811706645246,2.16903056330448e-14,2.50495221977522e-12,"LINC01599"
"ENSG00000119669",362.555795395852,1.01649679246328,0.1382153678698,2.24304664113179e-14,2.57393173800193e-12,"IRF2BPL"
"ENSG00000140525",126.099455058702,-1.84322545401655,0.254136421031701,2.50159851172074e-14,2.83451564699124e-12,"FANCI"
"ENSG00000090520",266.934892121302,-1.20056624912719,0.164498114380023,2.60745286558799e-14,2.93599192665207e-12,"DNAJB11"
"ENSG00000156587",283.037091283442,-1.29281744441734,0.17769684109826,2.80755029151235e-14,3.14166621440289e-12,"UBE2L6"
"ENSG00000186340",876.625336781223,-1.23730332484963,0.169606363184433,2.9067857659885e-14,3.2128007582852e-12,"THBS2"
"ENSG00000187840",273.142777397399,1.89375261646449,0.259766664606002,2.90077956661169e-14,3.2128007582852e-12,"EIF4EBP1"
"ENSG00000078081",24.0562667656988,3.40635309206802,0.47263179067387,3.32367781851811e-14,3.62905330778317e-12,"LAMP3"
"ENSG00000131747",492.972196474226,-3.0597551474046,0.427760585212165,3.70227149398731e-14,4.01807971299249e-12,"TOP2A"
"ENSG00000187735",350.029413853047,1.25778299255581,0.172917565562038,3.78518301434611e-14,4.08346450218321e-12,"TCEA1"
"ENSG00000132530",332.849881964878,-1.79650661495165,0.250021886858652,4.24600549518851e-14,4.4997667647833e-12,"XAF1"
"ENSG00000131171",240.315891504026,-1.11803982304587,0.154379186773376,4.80795435171169e-14,5.06550325148759e-12,"SH3BGRL"
"ENSG00000102921",373.942948163197,-1.19760638947378,0.166162066693663,5.2768890673076e-14,5.5272345021287e-12,"N4BP1"
"ENSG00000157514",184.47484736279,1.52169961570519,0.211344101109668,5.44198750545731e-14,5.66721658371785e-12,"TSC22D3"
"ENSG00000237649",149.190765091215,-2.54920840860726,0.358131689442101,5.62917119994454e-14,5.82845680104602e-12,"KIFC1"
"ENSG00000170312",69.355721550452,-3.4476440692793,0.478774511429485,6.19954230932521e-14,6.31022340366118e-12,"CDK1"
"ENSG00000129195",66.2746572153481,-4.28986880379452,0.593580996858605,6.23777372355677e-14,6.31346805638196e-12,"PIMREG"
"ENSG00000111665",73.1024153113037,-3.50404301860085,0.482914800782262,6.55258518336974e-14,6.55840970353273e-12,"CDCA3"
"ENSG00000173821",2918.29400394129,-1.16812790352573,0.162784202602517,6.80189794260995e-14,6.77033112342877e-12,"RNF213"
"ENSG00000127334",297.401842909265,1.06026349510375,0.14744373384519,7.01560574472059e-14,6.94467874158715e-12,"DYRK2"
"ENSG00000101608",822.015863436076,-1.12242949336836,0.156182034052988,7.11253730763403e-14,7.0021569472314e-12,"MYL12A"
"ENSG00000168078",53.7299577462497,-3.1409784527952,0.434639720468672,7.43008561675369e-14,7.27502296040405e-12,"PBK"
"ENSG00000204262",4380.3735082518,-1.15427429365499,0.161067216485985,7.89704287268968e-14,7.64909270937512e-12,"COL5A2"
"ENSG00000137200",254.604643790491,-1.03788274489082,0.144650944504171,7.98272132837678e-14,7.69073301882546e-12,"CMTR1"
"ENSG00000111206",303.259423206732,-1.99049406969547,0.281980075116219,8.97646107321517e-14,8.60212354760875e-12,"FOXM1"
"ENSG00000165507",120.189717266146,2.48061998608388,0.351394476155886,1.14080576486729e-13,1.07606055810728e-11,"DEPP1"
"ENSG00000135451",57.6852403727271,-3.312571144226,0.47025526661235,1.13750796824901e-13,1.07606055810728e-11,"TROAP"
"ENSG00000120539",139.196312198382,-1.49789916221711,0.213508311291562,1.63890107183133e-13,1.52986744611986e-11,"MASTL"
"ENSG00000110446",142.15733508935,-1.67481342186677,0.240044552749868,1.92347783918626e-13,1.76802942606019e-11,"SLC15A3"
"ENSG00000168763",109.448125495864,1.14153304287472,0.16201704324751,2.11252097004494e-13,1.93193795920455e-11,"CNNM3"
"ENSG00000172840",73.800385155142,1.80056820840248,0.25985309113023,2.42845381738907e-13,2.18755119870407e-11,"PDP2"
"ENSG00000108342",175.029714435091,-1.63858060663312,0.236229414803135,2.54646846526284e-13,2.27114732030571e-11,"CSF3"
"ENSG00000176619",705.05448300074,-1.03966729728925,0.148103432286371,2.6448074148804e-13,2.34469621857287e-11,"LMNB2"
"ENSG00000157978",192.156714434336,1.24109778236924,0.177667073336792,2.71384826050907e-13,2.38500928104055e-11,"LDLRAP1"
"ENSG00000067221",67.0293767939927,-1.57610135772648,0.227220037560673,2.84306137269566e-13,2.48643658691675e-11,"STOML1"
"ENSG00000013810",304.594390306206,-2.14940911220191,0.313423693695868,3.70481362302018e-13,3.22444068755225e-11,"TACC3"
"ENSG00000109107",96.9962406773348,1.20310238720694,0.174290835947081,4.55241821454774e-13,3.92422806475082e-11,"ALDOC"
"ENSG00000105339",674.232477626805,-1.41986575950637,0.20571463977558,5.12019743601461e-13,4.37182355484546e-11,"DENND3"
"ENSG00000146918",180.735485069824,-1.70654595877981,0.248703558412116,5.22130653516873e-13,4.43712540271697e-11,"NCAPG2"
"ENSG00000115415",2185.00120274292,-1.31651099786616,0.191778885351801,6.36614766733219e-13,5.33453564533287e-11,"STAT1"
"ENSG00000118263",302.067524709082,1.22195292803761,0.178022938236649,7.09437590317324e-13,5.91723501257264e-11,"KLF7"
"ENSG00000156970",73.5282925038698,-3.77599976681151,0.549463879186898,7.6241055940486e-13,6.32976434941841e-11,"BUB1B"
"ENSG00000187608",329.159076282703,-2.92197396204611,0.433327460804344,7.67236192269908e-13,6.34060882565811e-11,"ISG15"
"ENSG00000137310",142.466115642476,-1.745204391611,0.256960873131467,8.34011711961291e-13,6.86098401949526e-11,"TCF19"
"ENSG00000221866",142.092987816637,-1.94962298462718,0.288614067514838,8.52391676792262e-13,6.98031293140427e-11,"PLXNA4"
"ENSG00000066279",298.945623025187,-2.99353613935383,0.446369824836854,8.99101435273823e-13,7.3295074470105e-11,"ASPM"
"ENSG00000100889",353.713891187798,1.49856239693173,0.221554748194176,1.00339212516823e-12,8.10632848745779e-11,"PCK2"
"ENSG00000087586",82.8410202247274,-2.86604727618849,0.426732487101757,1.08827703181379e-12,8.71395511340322e-11,"AURKA"
"ENSG00000001084",233.246381601549,1.17566985490635,0.17380484465966,1.14658364881119e-12,9.14019956503645e-11,"GCLC"
"ENSG00000002549",419.935392065386,-1.7800921628083,0.26499162225272,1.16207343063881e-12,9.22287001162502e-11,"LAP3"
"ENSG00000186185",110.476861185629,-2.84973754111659,0.422714266288585,1.20296548453866e-12,9.50553779361779e-11,"KIF18B"
"ENSG00000168159",531.962901668036,1.03566701418984,0.1526306790361,1.36779945314487e-12,1.06216702361457e-10,"RNF187"
"ENSG00000101825",1654.74511393699,-1.87098459139636,0.280315034417921,1.46248992872273e-12,1.12599224597729e-10,"MXRA5"
"ENSG00000121858",31.1626566026314,-3.14428907500012,0.475244229859629,1.56565423162892e-12,1.20029049519262e-10,"TNFSF10"
"ENSG00000164400",52.8477174959503,-1.76681275828357,0.266223430973194,1.85022975770907e-12,1.41244658113927e-10,"CSF2"
"ENSG00000187792",135.207936879228,1.38908534542658,0.207743671503714,2.03780674999324e-12,1.54256833646547e-10,"ZNF70"
"ENSG00000173706",1057.31123719166,-1.28593130114778,0.193602966533472,2.52419746863445e-12,1.87917114028588e-10,"HEG1"
"ENSG00000137807",189.208078463835,-2.5555735068881,0.387796907474254,2.52057555795682e-12,1.87917114028588e-10,"KIF23"
"ENSG00000103966",422.588482309575,-1.33237010514123,0.200895942266382,2.62217954790505e-12,1.94408175864434e-10,"EHD4"
"ENSG00000106948",219.57055136235,1.9842876169886,0.299220076977402,2.70468296394765e-12,1.99703148682299e-10,"AKNA"
"ENSG00000139793",229.545584090227,1.12911691353178,0.16931966221054,2.87417594008988e-12,2.09640298528985e-10,"MBNL2"
"ENSG00000164086",128.852240794359,1.33321278210912,0.20051224291405,3.13652198195988e-12,2.27853145270118e-10,"DUSP7"
"ENSG00000120053",140.7295068541,1.49962926834657,0.22687390808204,3.32879537454794e-12,2.40849708706247e-10,"GOT1"
"ENSG00000168779",103.85652035802,-1.42940940251714,0.217597918620409,3.79908110657101e-12,2.73776980863933e-10,"SHOX2"
"ENSG00000212719",145.975633567807,1.07948134433452,0.163067789387438,4.12189459162801e-12,2.95856784712232e-10,"LINC02693"
"ENSG00000272886",310.412517250622,-1.08103372955252,0.164053222076491,4.51730699610221e-12,3.19152168006971e-10,"DCP1A"
"ENSG00000127564",79.7727058007598,-3.10713115034868,0.474971549647878,4.92222837571773e-12,3.46401821941135e-10,"PKMYT1"
"ENSG00000017427",32.6062413319028,-2.98320131079026,0.461703141368869,5.05518256374775e-12,3.54374198710037e-10,"IGF1"
"ENSG00000287080",232.23324218271,-1.98438598708181,0.305856575030223,5.0898928160052e-12,3.55424453384301e-10,"H3C3"
"ENSG00000144476",754.530044897012,-1.60455456428637,0.245767987312282,5.12615285963961e-12,3.56574401232692e-10,"ACKR3"
"ENSG00000196787",235.497159816454,-1.83953009621909,0.284437945363165,5.58600504841834e-12,3.85584164568218e-10,"H2AC11"
"ENSG00000223768",136.222131413905,1.31027741554974,0.199813662959645,5.6080954119477e-12,3.85631476876526e-10,"LINC00205"
"ENSG00000157456",68.1291265448753,-2.67003060192675,0.409122217013582,5.80933596643792e-12,3.96443169588431e-10,"CCNB2"
"ENSG00000152778",283.74237013372,-1.34927447624676,0.20740661037751,6.20528983089319e-12,4.20280081178089e-10,"IFIT5"
"ENSG00000117724",631.631074366293,-2.6229816845431,0.408739470815705,6.76884512451517e-12,4.56732261285638e-10,"CENPF"
"ENSG00000129474",129.989452521153,2.44345457201342,0.376950940823854,7.56106599739919e-12,5.06394665461501e-10,"AJUBA"
"ENSG00000103494",67.3030722181647,1.49239342513843,0.228701056517746,7.81517839769746e-12,5.21475014862657e-10,"RPGRIP1L"
"ENSG00000197536",105.959040259235,-1.36366934787342,0.211497401031449,8.2896612406637e-12,5.51094232146853e-10,NA
"ENSG00000140511",94.9192829511143,-1.22141488945651,0.188446857967267,8.42057059182894e-12,5.57738969788199e-10,"HAPLN3"
"ENSG00000119986",94.7498873720902,-1.12167042698025,0.17287821529897,8.65208052988088e-12,5.70973929766791e-10,"AVPI1"
"ENSG00000114270",417.725140367861,-1.92019853495121,0.300235907541043,9.46901603372708e-12,6.20341064958644e-10,"COL7A1"
"ENSG00000068079",261.171999403625,-1.14668390776402,0.177736824744254,1.06755519373895e-11,6.94334814815919e-10,"IFI35"
"ENSG00000080986",54.0323863576623,-3.29803174628726,0.512326642835724,1.14732260679749e-11,7.43531082160557e-10,"NDC80"
"ENSG00000198712",13096.4318463252,-1.20789389226491,0.186785416727805,1.21743591894577e-11,7.86140699488421e-10,"MT-CO2"
"ENSG00000121152",54.727983953453,-3.15661181185595,0.49586045029192,1.29021753895055e-11,8.27208511805446e-10,"NCAPH"
"ENSG00000130766",356.025001625173,1.60917120547519,0.253138418281126,1.49697060548625e-11,9.53585116911593e-10,"SESN2"
"ENSG00000161888",59.6398362574367,-2.75537071418209,0.432328230467312,1.49791623049501e-11,9.53585116911593e-10,"SPC24"
"ENSG00000146425",88.3392832628823,-1.26068058202063,0.197880052666408,1.56221565254445e-11,9.91016802684535e-10,"DYNLT1"
"ENSG00000185507",199.538143997988,-1.35876734715573,0.213882811737569,1.62257594816806e-11,1.02210938049636e-09,"IRF7"
"ENSG00000124766",986.695457553276,-1.27644009004437,0.199920495836943,1.67991689123942e-11,1.05088134418644e-09,"SOX4"
"ENSG00000168394",539.163700732694,-1.15835471719244,0.181737090628294,1.74801869516235e-11,1.08969912844446e-09,"TAP1"
"ENSG00000132256",141.687762009758,-1.38827757446601,0.219258673265682,1.82474145228667e-11,1.13360489670333e-09,"TRIM5"
"ENSG00000173221",564.31503011242,-1.37671531484768,0.218063759284908,2.11608880260128e-11,1.30559780368714e-09,"GLRX"
"ENSG00000196182",389.482667470108,-1.18810165254117,0.187555646133307,2.1658521288439e-11,1.32841706396793e-09,"STK40"
"ENSG00000010030",50.109540447423,-1.84328057911474,0.294218651115902,2.16782091921943e-11,1.32841706396793e-09,"ETV7"
"ENSG00000126368",254.216641391407,1.6327455938834,0.259676018307434,2.23646151744972e-11,1.36583358299573e-09,"NR1D1"
"ENSG00000122707",200.685510746748,-1.09535023281955,0.171809625086696,2.25226162973549e-11,1.36622038792305e-09,"RECK"
"ENSG00000178999",57.7603623076612,-2.93281911660979,0.466751794403215,2.24942733625786e-11,1.36622038792305e-09,"AURKB"
"ENSG00000105402",277.837364443934,-1.01288448478237,0.159647896928627,2.40471740710208e-11,1.44894276944318e-09,"NAPA"
"ENSG00000175854",93.6394938113327,1.37237210850251,0.217804044782185,2.4871648615827e-11,1.4936254048758e-09,"SWI5"
"ENSG00000117632",192.727474609922,-1.69964052444374,0.272229176034443,2.86706232169138e-11,1.70471929992052e-09,"STMN1"
